4 194 0 36
5 194 22 40
6 194 26 27
7 194 0 38
8 194 0 22
0 195 23 40
1 195 13 36
2 195 1 0
3 195 40 19
4 195 0 37
5 195 23 40
6 195 26 25
7 195 0 39
8 195 0 23
0 196 24 40
1 196 13 35
2 196 2 0
3 196 40 20
4 196 0 38
5 196 24 40
6 196 26 24
7 196 0 40
8 196 0 24
0 197 25 40
1 197 13 34
2 197 2 0
3 197 40 21
4 197 0 39
5 197 26 40
6 197 26 23
7 197 1 40
8 197 0 25
0 198 26 40
1 198 13 32
2 198 3 0
3 198 40 22
4 198 0 39
5 198 27 40
6 198 26 22
7 198 2 40
8 198 0 26
0 199 26 39
1 199 13 31
2 199 4 0
3 199 40 23
4 199 0 40
5 199 28 40
6 199 26 21
7 199 2 40
8 199 0 27
0 200 26 38
1 200 13 30
2 200 5 0
3 200 40 25
4 200 1 40
5 200 29 40
6 200 26 20
7 200 3 40
8 200 0 28
